row_id,x,y,accuracy,time,place_id
13591,5.5822,6.6477,75,4030,8048091369
13592,4.7224,3.1125,27,360660,6718661638
13593,4.3459,3.5141,13,413113,3974871114
13594,3.7225,2.9173,67,101735,4285477676
13595,6.1425,9.3495,3,119158,6382964812
13596,3.3854,6.2664,66,90247,9394716278
13597,9.3322,6.7957,53,177747,1757838696
13598,7.6656,0.8088,73,325923,6526179579
13599,0.7247,5.1820,79,680761,2968017858
13600,0.3272,3.2555,70,306545,5190820730
13601,8.7764,5.9654,77,283624,8234862002
13602,9.0543,0.8277,1,327713,7419787136
13603,7.5333,6.2661,53,490510,6940617344
13604,9.0206,7.8639,68,380797,4340855838
13605,4.0941,7.8395,78,2370,8124261643
13606,3.6693,5.7679,86,734630,8362782769
13607,8.8026,5.7599,28,593282,5158465086
13608,8.9101,0.0244,17,485691,8167612161
13609,0.2109,8.5930,18,201374,1517343155
13610,7.1653,0.0415,57,191606,2421928290
13611,2.7504,1.7311,73,745433,1084121454
13612,9.7813,4.6379,61,550834,3691147248
13613,7.1188,3.6761,57,138110,3020595999
13614,7.5816,1.2870,68,754042,9726744729
13615,1.9171,0.7164,73,683897,2229273413
13616,4.0619,6.6825,229,725940,7721057348
13617,5.0136,4.1117,18,259417,5838916350
13618,9.9235,1.3089,62,618387,7800090042
13619,0.4082,1.6811,53,634749,6671223183
13620,8.6804,6.0226,43,349961,4366219229
13621,7.2034,4.9552,69,583405,4888580358
13622,9.1887,6.7713,13,23358,8772073318
13623,2.1224,4.0235,13,5283,7256075047
13624,9.9407,6.8475,68,242728,1563213666
13625,9.3390,7.0764,65,290197,5191183274
13626,1.6652,5.1459,24,463445,1213634428
13627,5.4341,6.1184,385,707218,2622588087
13628,7.2648,5.4737,4,114519,3313776146
13629,8.5925,4.3268,40,712372,5947667517
13630,6.5020,2.3428,67,458903,1308526469
13631,8.7106,2.3886,71,346512,6786678236
13632,5.0918,3.1798,68,352626,9598200575
13633,4.6962,0.1116,64,640525,1763807071
13634,6.7884,4.3749,75,132646,7431563903
13635,4.2929,2.6733,8,46074,8453010839
13636,2.5187,4.3420,64,649762,3019181480
13637,1.8985,6.3691,162,55296,1378281394
13638,1.0245,8.5047,22,529615,7853733403
13639,4.7999,9.6792,44,34047,3330281698
13640,5.7098,7.6707,13,564226,8180655974
13641,7.8753,2.9054,23,127666,3917592496
13642,7.4304,0.7941,65,40844,6689087872
13643,5.9413,7.5768,65,95830,2035974974
13644,5.8257,3.5263,154,492081,9310357777
13645,3.4763,7.1445,63,667767,5132950110
13646,0.8597,5.6866,700,661231,3045022715
13647,2.1067,5.0100,16,213986,1199801684
13648,1.0532,6.7667,9,188693,5543943783
13649,1.5635,7.7126,98,590427,7292031635
13650,1.3968,2.1773,59,240094,7226320408
13651,0.3071,2.2124,55,548673,8747666975
13652,9.0409,6.0753,139,785371,8807709786
13653,0.5391,1.0142,42,681002,2467497959
13654,9.0057,8.5339,811,539947,3267403418
13655,1.0916,0.9093,64,758841,5499415249
13656,5.5062,6.0309,179,634540,3133875022
13657,7.6298,6.3420,50,607156,2127613479
13658,5.9861,4.4170,24,559603,4163050148
13659,0.2741,9.0040,131,713366,1385887075
13660,6.5556,1.1387,219,582437,5569932538
13661,4.7074,0.0636,65,647823,4372012315
13662,4.5847,1.0957,48,627832,3590862691
13663,7.7226,5.7502,81,245417,1600763056
13664,9.3209,0.8783,100,509944,7999583349
13665,6.9022,0.4783,894,729648,4446240912
13666,6.7416,4.8477,57,627962,1678485634
13667,3.7577,7.8950,7,297614,9743576158
13668,3.5549,8.6579,12,59137,8928528506
13669,9.8502,4.6260,62,391486,1653662170
13670,0.0532,7.2968,28,784884,3849596476
13671,4.7562,9.2355,4,334045,6450044622
13672,1.6656,3.6404,10,458543,4161100060
13673,0.3274,0.5771,3,174427,1079729100
13674,1.7501,5.1012,9,151295,6889803213
13675,2.5941,4.5538,11,76445,4002942388
13676,7.7190,8.7482,70,633195,6961849183
13677,2.5607,8.3899,69,716421,8208922017
13678,5.9366,2.5758,54,564963,3995248004
13679,4.6654,3.1931,35,396494,4582108510
13680,9.5700,9.1176,53,601831,4217806850
13681,6.7965,2.2307,31,379949,7242521291
13682,9.8661,2.1858,71,91637,7188625826
13683,6.3787,4.7368,64,734857,5369713484
13684,1.9734,9.6040,157,496864,5957435071
13685,4.3609,6.1524,69,415798,1838720945
13686,7.9711,4.9547,77,53902,9951148203
13687,7.1337,8.7655,42,746402,4822424360
13688,0.0287,6.8040,1,182176,9676657552
13689,2.1942,9.8985,121,773264,1560600864
13690,2.7835,8.6896,63,474424,9891553676
13691,1.7964,4.2256,160,753350,3144932552
13692,0.5007,6.5687,56,651774,3579314245
13693,1.0524,1.4476,3,584597,6231536549
13694,3.1878,7.6965,62,11329,9957478455
13695,9.1787,5.3438,170,742444,9680455792
13696,4.7926,3.6615,5,78315,2331092490
13697,8.9504,7.2206,48,670085,7477397572
13698,5.2024,6.5746,6,171611,2787171656
13699,9.9000,3.6340,67,313327,5474281628
13700,5.3733,2.8800,64,684346,6557489376
13701,1.9634,2.8126,35,612449,6486120739
13702,9.0249,7.3667,200,676710,4944238955
13703,1.0208,9.7186,55,732650,7955701611
13704,6.0444,4.9027,80,524304,6211675088
13705,1.0270,7.0771,68,75856,5996904243
13706,1.8051,6.0811,169,52018,3487439010
13707,5.1668,9.4594,164,182032,2665395306
13708,1.0794,1.1365,144,680741,8312320519
13709,3.0178,9.8692,897,300531,5226574150
13710,5.0019,6.2020,66,432587,2225632205
13711,4.7635,5.3553,171,557156,7504792161
13712,9.2444,0.4199,93,750192,6619285890
13713,8.5238,5.3309,19,162945,7266367863
13714,5.0521,7.5134,47,490227,6509971177
13715,5.7101,6.3814,68,781275,5002254293
13716,8.7672,4.2673,63,720256,3432270341
13717,8.6284,0.1915,83,352710,7805715887
13718,8.3997,7.6072,18,171808,4788704269
13719,0.0241,9.5647,109,294163,8913833636
13720,8.5656,8.5260,11,364987,1476233618
13721,1.9902,7.7428,168,745543,9461851698
13722,1.7126,2.4882,25,89375,1012023972
13723,4.6775,0.9470,167,623857,5236472266
13724,5.0723,4.1369,164,200630,7869820281
13725,8.3589,9.2701,63,547176,7506861521
13726,2.9752,5.7625,71,424594,4658015576
13727,4.6688,4.7510,3,332463,1463216839
13728,9.1847,2.1962,78,69263,4850617976
13729,8.4880,4.2588,66,487397,6389482430
13730,5.9989,9.9743,116,534434,5131417520
13731,7.0357,3.5905,64,552891,1523721454
13732,6.9717,5.0164,83,701263,2366042143
13733,3.4842,0.5536,75,630859,8080679155
13734,7.6005,9.6234,10,133405,6321148507
13735,3.8212,2.6330,75,88027,5476574315
13736,3.0751,8.4560,16,448785,4882651614
13737,4.2007,0.2282,77,773816,8121381433
13738,3.1353,3.1334,69,637355,1724742107
13739,3.4685,8.7405,67,143361,5339822063
13740,8.6605,6.1696,70,516648,7186289589
13741,0.3434,9.2733,48,294551,6001593918
13742,3.4545,2.5226,10,225448,7593583942
13743,2.3117,5.0926,67,579757,3498835334
13744,9.9906,8.7085,18,124848,7323489669
13745,4.5738,0.9753,64,760772,2219446173
13746,2.9014,2.8901,53,500427,8677436541
13747,7.3564,1.8025,58,685581,3334303707
13748,6.7676,1.6243,63,536724,7543965110
13749,7.2185,9.4055,33,481924,9478659920
13750,4.6040,2.4870,3,299380,7755834230
13751,4.9098,4.0165,22,712281,2575767084
13752,6.2542,2.7272,56,513089,1757105910
13753,4.4787,9.1332,56,339870,5545365100
13754,9.5528,7.2361,68,204059,9148074109
13755,3.0214,5.4981,85,510026,4615899787
13756,0.4931,5.0617,61,112608,1007573933
13757,9.6841,3.0864,22,136125,3917912060
13758,7.3794,1.1169,153,18842,4503883724
13759,7.9934,7.4631,369,604537,3152368289
13760,0.4669,2.6874,59,403101,5142734264
13761,6.6682,3.2213,7,298348,7747366478
13762,6.8189,2.4279,110,673947,2143843090
13763,8.5951,6.2113,55,468535,8256011836
13764,9.6895,7.5353,24,291443,1539352233
13765,8.5952,2.9223,146,461889,9380341391
13766,4.0178,0.1522,111,473450,5045805522
13767,1.9411,1.5500,75,607335,5904094719
13768,8.8851,8.3988,6,402815,2433436720
13769,5.1437,0.3007,72,278246,8075987163
13770,0.2786,2.6222,43,97801,2184200947
13771,3.3920,8.6287,30,406261,6295092254
13772,5.9251,7.6870,66,714789,8971689274
13773,8.3116,8.9089,13,191768,9288644539
13774,9.5974,0.4435,18,49903,1855008140
13775,4.5415,8.2751,299,142979,2618625496
13776,6.8910,7.9654,40,586802,5039310244
13777,3.3865,9.9709,63,112720,5168116742
13778,0.7616,1.8239,66,481418,7475732275
13779,7.1450,4.8674,174,596237,1257093833
13780,3.1723,3.2846,125,531767,3520407140
13781,3.3728,3.5194,56,182358,3923370223
13782,8.4893,6.3295,65,146555,2837989244
13783,1.4888,5.3723,46,534397,4023261829
13784,3.1319,8.3242,31,140557,4495474209
13785,2.0382,2.5346,79,48514,3926374830
13786,3.1743,7.0900,65,502978,6795541339
13787,5.9995,6.0442,64,670782,6890219727
13788,3.3432,5.3449,65,200797,9859440005
13789,2.1415,3.1466,68,43399,4612080331
13790,0.7164,9.9858,71,668758,2720984762
13791,9.6551,6.1034,63,626750,9364633332
13792,0.5271,7.6699,41,587322,9289230553
13793,1.9704,3.1408,21,190895,4612080331
13794,8.4887,6.9815,64,736425,1337952767
13795,1.4950,7.7184,196,231333,8295600604
13796,2.8591,5.9587,39,575264,1485066972
13797,7.5860,4.6656,63,534078,7390966891
13798,8.4030,1.9818,344,524281,1958876266
13799,8.8880,1.9809,3,68180,8921309143
13800,7.4685,2.4683,61,52186,3277650267
13801,6.4578,1.6472,69,57006,1769331336
13802,3.2997,8.3319,61,387308,3705213091
13803,8.6868,5.6880,15,49761,4444113379
13804,6.5725,1.0806,81,165672,5412638187
13805,3.2003,1.3110,3,297213,1656255553
13806,5.5280,1.6588,22,717064,6160600658
13807,2.7221,9.5692,72,472296,7197778715
13808,3.6167,0.1357,60,698746,3125134888
13809,5.7691,4.0164,69,60182,5910197815
13810,4.7282,1.8037,17,500801,3730500890
13811,9.8744,4.1893,53,591132,9738523224
13812,5.3135,5.7712,51,494701,7156722823
13813,3.1102,8.4181,65,636292,6968523972
13814,7.0354,3.8811,50,126388,3011160829
13815,3.7250,4.0506,66,447804,2118432148
13816,2.3327,8.2687,8,668306,8131719610
13817,3.7522,3.9418,11,47817,2283767927
13818,6.1233,2.3561,65,308091,4504904904
13819,9.6903,7.5523,871,570398,8971759038
13820,9.3836,7.0251,61,468420,2944295177
13821,9.7508,6.7400,8,7159,9871524751
13822,2.3757,0.4058,149,587569,7508715402
13823,5.7532,4.1357,64,407797,8226267018
13824,0.5891,5.9308,52,85777,5177730699
13825,3.9181,9.9322,516,531945,6860944145
13826,4.3669,8.2957,68,595841,3580140530
13827,7.4066,0.8010,440,614104,8056548944
13828,7.2245,4.3866,25,456882,9713229580
13829,4.7663,1.7572,62,539997,3743503695
13830,5.6566,5.4031,2,117304,4806337317
13831,7.2773,2.2970,111,678254,8577322284
13832,6.6294,4.7371,70,768292,6608742586
13833,6.3189,9.3540,377,565040,3909316686
13834,8.5122,2.1764,7,695083,5938755399
13835,6.4910,6.0715,61,341175,5896793703
13836,3.5474,4.4366,53,183017,3449630859
13837,0.5730,9.8663,67,92979,2580366262
13838,1.2546,5.6552,36,651122,5219887579
13839,4.2822,9.6954,75,759964,2154258541
13840,9.2796,5.2177,67,630965,5846419487
13841,2.7155,0.5346,22,391646,2232730062
13842,7.3071,5.9180,6,199259,5488938482
13843,8.8312,4.2936,69,645393,2571532042
13844,1.1942,9.7983,3,46895,2932005233
13845,1.5804,6.5752,64,163205,7892252905
13846,7.5286,6.8093,72,563099,4573429899
13847,0.3810,9.8025,112,519033,7788073399
13848,7.2016,3.8212,9,103915,1034953196
13849,1.6695,0.2173,19,338977,4422663263
13850,1.7502,0.2103,23,780941,8043520101
13851,4.6297,4.3512,905,433941,3926287939
13852,5.0595,2.8960,2,325789,8358411897
13853,8.2464,7.6975,22,556614,4300649937
13854,3.6789,2.7315,66,664829,5829352963
13855,6.2372,8.7635,35,346251,9937061059
13856,6.3559,2.0883,195,123519,3490437672
13857,4.1369,5.2129,15,41621,3795679355
13858,5.5479,0.1229,186,205653,9305255890
13859,5.4568,9.7473,4,385580,4056043674
13860,1.2613,7.7173,36,454748,8304271249
13861,5.1420,8.5672,71,615012,4012959801
13862,9.3036,2.5754,26,106682,2550113390
13863,4.2543,8.8785,70,375360,8892099441
13864,4.7139,2.5385,66,408450,3079940754
13865,7.8242,7.2717,53,90123,4774773407
13866,3.7280,6.7927,36,410455,9164095599
13867,3.3508,2.5098,10,118557,6278376232
13868,7.4451,4.9685,68,311851,9790011919
13869,7.4990,1.3004,18,326418,8901612867
13870,4.2318,5.0288,685,498886,2147656545
13871,0.9231,5.0515,12,630502,8617935221
13872,8.4266,4.9118,160,327667,4953476406
13873,1.8473,4.1059,54,120771,8083907458
13874,6.4992,6.4328,11,112386,4447435907
13875,0.3994,9.9330,172,73657,6816200601
13876,1.5686,4.9538,10,416176,6069806969
13877,0.6045,0.1502,57,355779,1836170873
13878,1.3974,9.0106,181,667333,6704900669
13879,4.0116,4.9801,71,552040,9665961634
13880,4.9684,7.0804,61,319895,8161843101
13881,8.8583,5.9118,28,471109,8366232060
13882,6.8833,4.9410,65,385423,2089847773
13883,6.0748,3.0644,166,178277,6498460882
13884,5.2075,4.2517,74,537780,4771108168
13885,1.6014,6.8286,29,438280,4108727327
13886,6.4593,0.0938,58,53785,3476809910
13887,5.5827,7.4949,50,169563,3322964772
13888,5.0757,8.2292,80,73786,1792620543
13889,3.5010,4.8780,171,726490,7415012184
13890,2.9950,4.5738,47,724839,2995533062
13891,3.0507,5.9017,28,439330,7800967770
13892,5.1372,3.1048,52,227454,6087203636
13893,9.6099,5.2690,82,754758,4113800083
13894,7.7883,2.6285,178,775746,5132687667
13895,5.2423,3.0593,38,463987,8282495647
13896,5.2776,8.4199,64,699929,5308357552
13897,0.9144,4.0452,73,176359,4572907983
13898,3.1122,2.6905,91,569914,2910041242
13899,8.9301,3.2155,10,370407,1605086860
13900,4.2066,7.1761,69,254623,5708584354
13901,0.9926,6.1216,59,499086,1384835143
13902,7.6872,2.4911,24,570408,2160712028
13903,0.3225,5.8004,62,645739,5929861994
13904,1.4749,4.6406,63,776545,9955217576
13905,5.2200,1.0971,17,20569,6039558200
13906,8.3258,0.4948,58,355451,4692501207
13907,1.7017,9.8409,55,58195,5121260309
13908,6.4031,7.5542,77,308210,6500224923
13909,8.8650,7.4677,6,298299,7436008470
13910,0.5788,0.9197,55,474046,7858268564
13911,9.7853,4.6898,57,664819,4143293093
13912,7.8627,4.2131,157,597518,6502176098
13913,2.6416,3.7248,13,169397,4381966252
13914,9.9714,2.7536,65,646129,4656399320
13915,7.8493,1.9987,65,161205,8603878577
13916,9.3857,4.5358,505,779939,2489682549
13917,1.1127,5.1901,62,293135,7994595655
13918,7.7851,9.4838,63,498193,4091492477
13919,0.4501,1.0114,82,209063,2732960581
13920,5.8928,0.7059,65,648461,9584237526
13921,7.4993,1.0548,66,514598,1629894926
13922,5.9051,0.3040,68,93499,5785497761
13923,8.5108,3.5920,39,590587,6113359332
13924,3.0944,2.6594,63,468029,4105942584
13925,6.2721,0.4333,67,708837,7763380515
13926,7.4703,5.5050,449,116957,9989372479
13927,2.7913,2.4110,31,546927,4673197223
13928,9.3509,5.5914,54,180880,7565278023
13929,4.0682,7.9243,2,102092,6363455617
13930,5.7013,5.6920,1,79630,5898019400
13931,1.2883,2.9056,81,135077,6774416577
13932,5.7347,7.7030,67,262725,4342044326
13933,8.5057,5.4980,56,680126,2602148577
13934,1.1507,4.7940,57,729937,6735969961
13935,6.2766,5.1683,4,115436,9662548052
13936,9.5964,6.6869,47,84041,6174473712
13937,4.7675,5.5845,46,489809,7996592623
13938,1.0312,1.0791,73,461497,6586498320
13939,4.6601,4.2310,168,26710,9461683591
13940,9.3653,2.7101,30,588825,1547013172
13941,5.0676,3.7446,77,378352,7162707785
13942,4.6777,5.4397,154,546585,4328234200
13943,9.8029,8.9470,347,459747,4919139403
13944,8.3953,4.1661,12,567568,2132583098
13945,4.3742,9.0581,62,486408,4539308897
13946,0.1703,6.2587,76,665247,7364552427
13947,2.9837,8.0064,19,778546,4386983093
13948,2.0099,5.6415,68,486349,8903607605
13949,8.5785,5.8442,92,662502,9839828590
13950,1.6079,9.5153,288,766443,9288124301
13951,6.9231,9.6998,14,181002,7707796146
13952,7.9941,7.9389,70,68920,4355775532
13953,2.5779,2.9337,64,682406,5836683638
13954,2.5826,1.8185,21,615361,9893155180
13955,9.3947,5.4774,163,43648,5003747248
13956,3.7632,3.0660,61,99294,8239106527
13957,8.5435,7.1846,72,488915,7066566714
13958,5.8844,8.5764,12,102399,4937678906
13959,3.4985,8.1654,151,613931,5788605578
13960,8.7152,9.3448,102,648329,7866424367
13961,1.6660,2.1228,45,655107,7126054966
13962,2.0509,9.7970,8,215641,3296761741
13963,2.5412,7.2349,5,336055,1385536564
13964,2.7081,8.8285,68,631071,3321237866
13965,7.6246,1.1597,56,251711,9207198122
13966,0.5406,0.6861,111,506418,7010468547
13967,9.2559,8.8205,5,325142,9896104470
13968,9.7935,2.7246,163,123871,9653940395
13969,0.1387,4.6428,68,43673,2887878644
13970,3.9602,0.6746,26,439145,3129125266
13971,2.9120,8.9410,53,284242,4871801148
13972,5.0823,0.5394,71,771511,8427008854
13973,1.7614,3.8506,5,441860,1887940710
13974,8.5770,8.4264,65,56247,1609860718
13975,3.5041,7.1885,79,111164,5708584354
13976,1.8356,1.7914,76,382488,1029286162
13977,2.2805,6.2146,3,195331,9631172353
13978,1.5792,8.9602,72,115825,7423639435
13979,1.0273,5.4206,65,85049,2714812403
13980,9.9437,5.7922,95,606738,9654634324
13981,9.3486,2.2978,18,563270,9916628218
13982,7.3949,3.9190,167,697070,9478754566
13983,8.7003,9.2159,251,94972,7735728002
13984,0.4855,9.2605,68,174545,4903100063
13985,4.2223,2.9348,59,346340,9084430111
13986,5.5046,5.2312,16,478331,1968392848
13987,1.7541,7.8838,55,381359,3173909240
13988,2.6872,3.5172,17,86659,8126180133
13989,3.9632,6.6822,188,159370,3411073358
13990,6.9412,3.4946,178,185335,9442344895
13991,1.7863,0.7379,58,571510,8755741107
13992,8.8281,2.8594,10,100152,8145098743
13993,2.7417,2.4119,62,644980,4069599410
13994,3.0025,0.0249,130,608133,8454276817
13995,9.5598,5.7627,65,521639,8120232219
13996,6.4187,6.1732,4,293627,3796453763
13997,9.3569,0.0254,59,140430,9685999522
13998,7.3014,9.7821,167,486345,5815583351
13999,9.6407,1.8019,159,182331,1322292778
14000,5.8073,8.4855,58,415025,6786779196
14001,4.1803,5.2846,47,621810,3793749707
14002,4.6887,7.6626,6,200944,2759118613
14003,4.1358,9.2832,323,375002,6059945873
14004,0.5537,5.6775,64,91863,3338143953
14005,8.1970,7.1537,158,53086,5320634102
14006,7.8230,4.3990,56,472504,4014869684
14007,3.5551,7.4420,73,80955,3015363412
14008,9.1326,3.8431,50,325006,7157641954
14009,2.3420,1.8537,196,631601,6619063997
14010,4.2338,4.2436,1,44835,2308999447
14011,4.4343,6.3546,111,456974,7473651842
14012,2.2288,5.7410,66,524648,1700774019
14013,8.9264,0.8324,20,86544,1113435921
14014,1.9520,9.9003,34,611904,3578297330
14015,5.8689,9.5093,66,181097,2520155787
14016,2.2048,0.1077,59,435282,5206950060
14017,2.3620,8.1968,125,624936,1875158181
14018,7.3629,1.4279,66,469939,1821052351
14019,4.9860,4.8246,26,346207,7927081572
14020,7.3484,9.7238,65,579880,8159191078
14021,8.2517,6.9739,14,124035,1268186828
14022,1.1704,4.4873,3,108138,3433715166
14023,6.8130,1.9783,75,502818,6795378338
14024,4.6669,2.8356,69,488443,1315461293
14025,1.9734,8.1704,65,644888,2680925853
14026,9.2728,3.0569,56,740652,8641614534
14027,8.6994,8.1777,52,47610,7230349735
14028,0.9148,9.9142,410,148326,6312216143
14029,8.0699,0.7659,17,9082,8280409298
14030,0.6631,6.8068,76,309844,5752020188
14031,0.6277,9.1569,32,132331,6974038802
14032,2.6743,5.7388,30,355550,4710475889
14033,6.0911,3.2943,893,478768,4490920297
14034,4.1019,0.2376,59,490533,4575328142
14035,0.0492,2.6157,62,761844,6004814019
14036,8.4044,4.4920,508,759962,2094785197
14037,9.5355,8.6480,27,759995,4422839835
14038,4.7452,8.0693,68,584361,8606164520
14039,9.8444,4.0652,14,91239,3601504694
14040,1.3111,7.4140,8,397086,6558330722
14041,0.5517,7.1254,64,480391,5360533979
14042,7.3858,3.3565,63,657706,8018609293
14043,1.5856,0.0407,82,607985,5250631280
14044,9.9088,7.5457,149,744207,8028853333
14045,6.6421,3.9902,179,422009,2633447559
14046,5.6969,2.7266,71,509420,7686900323
14047,1.4218,9.0077,169,223682,1935845150
14048,1.1501,5.2888,70,768280,2419706179
14049,1.3381,9.3489,56,422567,2405234005
14050,6.0758,4.6628,5,778430,9172846781
14051,8.5414,5.9744,4,646345,8821800538
14052,8.4117,6.3769,56,579480,4024509541
14053,9.0439,6.3984,58,745368,3156445463
14054,8.2372,6.2798,65,673401,7737665467
14055,5.6564,4.6644,11,503003,4490194259
14056,3.9092,8.7650,10,741402,9262090106
14057,4.6917,9.1231,49,28763,3257573680
14058,2.9301,9.5672,62,345155,3895748360
14059,1.9269,1.0321,65,696771,9704430721
14060,2.6671,5.5363,22,626050,4876578125
14061,9.8582,4.2652,60,668817,6053567556
14062,0.3315,4.6556,74,700548,2907475491
14063,7.5922,9.7165,115,637274,3115449921
14064,8.1684,6.5228,67,577918,4554739936
14065,6.8382,5.7489,49,681913,1080666630
14066,8.1817,4.5246,289,476087,3620594744
14067,8.6448,9.1365,58,53864,3303568993
14068,3.9587,9.5967,51,569604,9508595649
14069,9.9429,7.3104,64,299015,1474564141
14070,0.4530,8.4269,45,223248,1136048312
14071,6.0036,0.5418,17,378525,7074651594
14072,5.1426,1.8592,76,643108,7540276799
14073,9.9736,1.3864,10,115499,4316427231
14074,0.2639,4.3857,51,625032,8103793067
14075,3.4231,9.5669,78,88569,1334493753
14076,6.8628,1.6924,10,207896,9652925616
14077,4.2699,0.3842,54,302811,4521694882
14078,4.4689,9.8348,32,752241,2618119865
14079,6.6120,1.9817,74,499914,4988811218
14080,1.1037,5.0415,57,383593,4183196563
14081,7.2178,3.6583,32,514119,6087103821
14082,4.9370,8.0567,66,632285,9069123626
